order_id,order_date,quantity,category,status,unit_price,discount_pct,stock_left,buyer_name,is_vip,payment_method
100642,2024-02-21,2,Тюльпаны,completed,2339.82,0.0509,24,Полина Соколова,0,card
100643,2024-02-21,2,Розы,completed,3085.59,0.065,30,Мария Лебедева,0,card
100644,2024-02-21,1,Розы,pending,2586.83,0.0348,38,Полина Смирнова,0,card
100645,2024-02-21,1,Сборные букеты,completed,2922.79,0.0236,35,Анна Иванова,0,card
100646,2024-02-22,3,Тюльпаны,completed,2239.76,0.0092,48,Мария Смирнова,0,card
100647,2024-02-22,1,Розы,completed,2684.36,0.0462,23,Елена Соколова,0,card
100648,2024-02-22,1,Композиции,completed,3064.25,0.0081,34,Алина Козлова,0,card
100649,2024-02-22,1,Розы,completed,2585.17,0.2231,38,София Кузнецова,1,cash
100650,2024-02-22,2,Тюльпаны,completed,2100.1,0.0952,40,Ирина Лебедева,0,card
100651,2024-02-22,1,Розы,completed,2955.52,0.0346,46,София Лебедева,0,cash
100652,2024-02-22,1,Сборные букеты,completed,2958.68,0.0299,28,София Новикова,0,card
100653,2024-02-22,1,Сборные букеты,completed,3363.94,0.0597,41,Дарья Козлова,0,cash
100654,2024-02-22,1,Пионы,cancelled,3650.18,0.021,22,Ирина Кузнецова,0,card
100655,2024-02-22,1,Сборные букеты,completed,3126.2,0.1457,32,Наталья Попова,0,cash
100656,2024-02-22,1,Сборные букеты,completed,3067.27,0.0455,39,Ирина Соколова,0,cash
100657,2024-02-22,1,Розы,completed,2357.81,0.0585,45,Полина Кузнецова,1,card
100658,2024-02-22,1,Сборные букеты,completed,3036.03,0.0437,40,Алина Петрова,0,sbp
100659,2024-02-22,1,Тюльпаны,completed,2367.75,0.0442,34,Ирина Соколова,0,card
100660,2024-02-22,2,Сборные букеты,completed,3010.77,0.0491,30,Елена Новикова,1,card
100661,2024-02-22,1,Композиции,completed,3072.77,0.0308,40,София Попова,1,card
100662,2024-02-22,1,Хризантемы,completed,1985.14,0.0615,59,Анна Лебедева,0,card
100663,2024-02-23,1,Розы,completed,2350.47,0.1477,43,Ольга Лебедева,0,sbp
100664,2024-02-23,1,Пионы,completed,3817.68,0.055,38,София Морозова,0,card
100665,2024-02-23,2,Розы,completed,2616.05,0.0996,15,Ольга Соколова,0,card
100666,2024-02-23,2,Сборные букеты,completed,2706.76,0.015,21,Анна Лебедева,0,card
100667,2024-02-23,1,Сборные букеты,completed,2641.56,0.0614,29,София Морозова,0,cash
100668,2024-02-23,1,Сборные букеты,completed,3103.05,0.0626,44,Наталья Петрова,0,sbp
100669,2024-02-23,2,Тюльпаны,completed,2071.0,0.1207,20,Ирина Петрова,0,card
100670,2024-02-23,1,Розы,completed,1984.76,0.0516,41,Ольга Соколова,0,card
100671,2024-02-23,1,Розы,completed,2721.67,0.0325,34,Дарья Новикова,1,card
100672,2024-02-23,1,Тюльпаны,completed,2160.92,0.0447,37,Анна Морозова,0,sbp
100673,2024-02-23,1,Хризантемы,completed,1831.95,0.0878,30,Полина Попова,0,cash
100674,2024-02-23,1,Сборные букеты,completed,2707.3,0.0744,26,Ирина Петрова,0,card
100675,2024-02-23,1,Хризантемы,completed,2172.88,0.0965,21,Дарья Козлова,0,cash
100676,2024-02-23,1,Тюльпаны,completed,2177.86,0.0197,40,Ольга Кузнецова,0,card
100677,2024-02-23,2,Розы,completed,3158.17,0.0259,30,Елена Петрова,1,card
100678,2024-02-23,1,Сборные букеты,completed,3089.44,0.0137,20,Алина Лебедева,0,card
100679,2024-02-23,1,Сборные букеты,completed,3082.29,0.0377,36,Елена Новикова,0,sbp
100680,2024-02-23,1,Розы,pending,2512.28,0.0125,74,Дарья Соколова,0,card
100681,2024-02-23,2,Хризантемы,completed,2253.69,0.0365,29,Алина Кузнецова,1,card
100682,2024-02-24,1,Сборные букеты,completed,3134.52,0.0476,53,Алина Петрова,0,sbp
100683,2024-02-24,1,Розы,completed,2824.38,0.0334,2,Дарья Морозова,0,card
100684,2024-02-24,1,Сборные букеты,completed,2882.31,0.0104,30,Ольга Петрова,0,cash
100685,2024-02-24,1,Композиции,completed,3349.21,0.0435,44,Наталья Лебедева,1,sbp
100686,2024-02-24,2,Розы,completed,2528.6,0.0451,31,Полина Петрова,0,card
100687,2024-02-24,2,Розы,completed,2807.98,0.0292,23,Ирина Попова,0,card
100688,2024-02-24,2,Композиции,completed,3859.64,0.0449,31,Анна Соколова,0,card
100689,2024-02-24,3,Розы,completed,2618.06,0.0232,41,Анна Новикова,0,sbp
100690,2024-02-24,2,Розы,completed,2540.55,0.0801,57,Ирина Морозова,0,card
100691,2024-02-24,1,Сборные букеты,completed,3066.1,0.0574,46,Анна Новикова,1,card
100692,2024-02-24,1,Пионы,completed,3838.93,0.1671,27,Наталья Соколова,0,cash
100693,2024-02-24,1,Розы,completed,2758.45,0.1016,30,Ирина Соколова,0,sbp
100694,2024-02-24,1,Пионы,completed,3397.61,0.0316,30,Ирина Попова,0,card
100695,2024-02-24,1,Сборные букеты,completed,2815.12,0.0216,23,София Смирнова,0,card
100696,2024-02-24,1,Сборные букеты,completed,2824.87,0.1436,31,Наталья Смирнова,0,card
100697,2024-02-24,1,Сборные букеты,completed,2486.52,0.0496,30,София Петрова,0,card
100698,2024-02-24,2,Розы,completed,2422.0,0.0629,17,Дарья Новикова,0,card
100699,2024-02-25,2,Розы,completed,2432.67,0.0997,41,София Козлова,0,card
100700,2024-02-25,1,Розы,completed,2504.76,0.1144,38,Ирина Морозова,0,card
100701,2024-02-25,2,Хризантемы,completed,2318.85,0.0449,23,Анна Кузнецова,0,card
100702,2024-02-25,1,Пионы,completed,3839.09,0.0312,35,Алина Козлова,0,cash
100703,2024-02-25,1,Тюльпаны,completed,1874.22,0.0864,21,Ирина Иванова,0,card
100704,2024-02-25,2,Хризантемы,completed,2061.47,0.0099,24,Наталья Соколова,0,card
100705,2024-02-25,1,Хризантемы,completed,2219.82,0.057,41,Мария Попова,1,card
100706,2024-02-25,1,Сборные букеты,completed,2782.29,0.0533,39,Полина Морозова,0,cash
100707,2024-02-25,1,Розы,completed,2348.67,0.0967,27,Алина Попова,0,card
100708,2024-02-25,2,Хризантемы,completed,2196.88,0.0435,35,Мария Соколова,0,card
100709,2024-02-25,1,Сборные букеты,completed,2948.26,0.0713,32,София Новикова,0,card
100710,2024-02-25,1,Розы,completed,2691.45,0.0583,21,Полина Кузнецова,1,card
100711,2024-02-25,1,Тюльпаны,pending,2098.0,0.0296,31,Дарья Морозова,0,card
100712,2024-02-25,3,Розы,completed,2873.37,0.0309,34,Елена Петрова,0,card
100713,2024-02-25,1,Тюльпаны,completed,1873.28,0.0728,37,Алина Новикова,0,sbp
100714,2024-02-25,1,Розы,completed,2546.34,0.1476,13,Анна Петрова,0,cash
100715,2024-02-25,1,Розы,completed,2502.65,0.0435,35,Мария Соколова,0,cash
100716,2024-02-25,1,Розы,completed,2281.5,0.0243,33,Ирина Попова,0,card
100717,2024-02-26,1,Тюльпаны,completed,1757.03,0.0671,10,Анна Петрова,1,card
100718,2024-02-26,1,Тюльпаны,completed,2251.86,0.0277,23,София Кузнецова,0,card
100719,2024-02-26,1,Розы,completed,2471.79,0.0637,39,Мария Петрова,0,card
100720,2024-02-26,1,Сборные букеты,cancelled,2772.1,0.0527,50,Ольга Смирнова,1,card
100721,2024-02-26,1,Композиции,completed,3423.84,0.0887,13,София Козлова,1,card
100722,2024-02-26,1,Тюльпаны,completed,2349.16,0.0269,45,Полина Соколова,0,card
100723,2024-02-26,1,Сборные букеты,completed,2495.24,0.0479,10,Мария Лебедева,0,cash
100724,2024-02-26,2,Тюльпаны,completed,1856.74,0.1249,48,Ольга Козлова,0,card
100725,2024-02-26,1,Сборные букеты,completed,2793.96,0.1292,30,Ирина Козлова,1,card
100726,2024-02-26,1,Розы,completed,2870.46,0.0242,24,Мария Лебедева,0,card
100727,2024-02-26,1,Хризантемы,completed,2051.17,0.0692,37,Мария Соколова,0,card
100728,2024-02-26,1,Тюльпаны,completed,2269.81,0.1838,21,Ирина Козлова,0,sbp
100729,2024-02-26,1,Розы,completed,2298.16,0.1224,39,Ольга Новикова,0,card
100730,2024-02-26,1,Розы,completed,2302.7,0.075,32,Алина Новикова,0,cash
100731,2024-02-26,1,Композиции,completed,3543.52,0.0533,0,Полина Попова,0,cash
100732,2024-02-26,1,Тюльпаны,completed,2113.82,0.0556,23,Елена Петрова,0,sbp
100733,2024-02-27,1,Сборные букеты,completed,3117.72,0.007,35,Мария Кузнецова,0,sbp
100734,2024-02-27,1,Розы,completed,2507.71,0.0198,46,Полина Морозова,0,card
100735,2024-02-27,1,Розы,completed,2610.19,0.0841,37,Ольга Лебедева,0,cash
100736,2024-02-27,1,Розы,completed,2583.79,0.0376,46,Анна Петрова,0,card
100737,2024-02-27,2,Тюльпаны,pending,2357.11,0.0395,20,Наталья Кузнецова,1,sbp
100738,2024-02-27,1,Сборные букеты,completed,3174.54,0.027,42,София Козлова,0,cash
100739,2024-02-27,1,Хризантемы,completed,1632.63,0.017,42,Наталья Морозова,0,card
100740,2024-02-27,1,Сборные букеты,completed,2502.6,0.0173,13,Полина Соколова,0,card
100741,2024-02-27,2,Сборные букеты,pending,3302.38,0.0556,44,Алина Новикова,0,sbp
100742,2024-02-27,1,Тюльпаны,completed,2362.3,0.0666,37,Полина Соколова,0,card
100743,2024-02-27,1,Тюльпаны,completed,1876.46,0.0133,30,Мария Козлова,0,cash
100744,2024-02-27,1,Хризантемы,completed,1579.84,0.0383,29,Алина Морозова,0,sbp
100745,2024-02-27,1,Тюльпаны,completed,2122.79,0.0436,21,Мария Соколова,0,card
100746,2024-02-27,1,Тюльпаны,completed,2305.78,0.0283,41,Анна Козлова,0,card
100747,2024-02-27,1,Хризантемы,completed,2384.47,0.0519,37,Полина Петрова,0,sbp
100748,2024-02-28,1,Тюльпаны,completed,2214.59,0.094,40,Анна Иванова,1,card
100749,2024-02-28,1,Тюльпаны,completed,2019.22,0.066,34,Анна Попова,0,cash
100750,2024-02-28,1,Тюльпаны,cancelled,1904.51,0.0433,35,Ирина Лебедева,0,card
100751,2024-02-28,1,Тюльпаны,completed,2103.52,0.0551,29,Ольга Кузнецова,0,card
100752,2024-02-28,1,Композиции,completed,3379.16,0.1098,46,Наталья Попова,0,card
100753,2024-02-28,1,Розы,completed,2325.69,0.0564,40,Алина Попова,1,card
100754,2024-02-29,1,Сборные букеты,completed,3447.73,0.0599,35,Анна Попова,0,card
100755,2024-02-29,2,Тюльпаны,completed,2578.74,0.0367,29,Мария Козлова,0,sbp
100756,2024-02-29,3,Сборные букеты,completed,3416.93,0.0193,8,Полина Иванова,0,sbp
100757,2024-02-29,1,Композиции,completed,3242.41,0.0045,9,Дарья Смирнова,0,cash
100758,2024-02-29,1,Тюльпаны,completed,2289.1,0.0383,29,Полина Новикова,0,card
100759,2024-02-29,1,Пионы,completed,4033.72,0.0462,48,Елена Новикова,0,card
100760,2024-02-29,1,Сборные букеты,completed,3094.36,0.0489,25,Наталья Кузнецова,0,card
100761,2024-02-29,1,Розы,pending,2823.93,0.0115,25,Ирина Попова,0,card
100762,2024-02-29,1,Тюльпаны,completed,2240.78,0.0251,21,Мария Морозова,0,card
100763,2024-02-29,1,Пионы,completed,4055.8,0.0676,18,Полина Попова,0,cash
100764,2024-02-29,1,Розы,completed,2689.12,0.0479,22,Мария Новикова,0,card
100765,2024-02-29,1,Тюльпаны,completed,2175.97,0.0715,36,Мария Петрова,0,card
100766,2024-03-01,1,Пионы,completed,3500.61,0.1693,27,Ольга Новикова,0,cash
100767,2024-03-01,1,Тюльпаны,completed,2119.4,0.0456,27,Полина Соколова,0,card
100768,2024-03-01,1,Пионы,completed,3770.64,0.0372,25,София Соколова,1,card
100769,2024-03-01,2,Сборные букеты,completed,2800.43,0.0514,34,Мария Кузнецова,1,sbp
100770,2024-03-01,1,Сборные букеты,pending,3367.0,0.0523,38,Полина Новикова,0,cash
100771,2024-03-01,2,Розы,completed,3014.38,0.062,9,София Смирнова,0,card
100772,2024-03-01,2,Сборные букеты,completed,3381.03,0.0451,22,Наталья Смирнова,0,cash
100773,2024-03-01,3,Тюльпаны,completed,2327.15,0.1233,28,Алина Попова,1,card
100774,2024-03-01,1,Сборные букеты,completed,3294.14,0.0453,38,Ольга Соколова,0,cash
100775,2024-03-01,1,Розы,completed,2551.65,0.1571,35,Мария Иванова,1,cash
100776,2024-03-01,1,Тюльпаны,completed,2145.62,0.0478,43,Полина Соколова,1,card
100777,2024-03-01,2,Пионы,completed,3737.44,0.0255,14,Мария Смирнова,0,cash
100778,2024-03-01,2,Тюльпаны,completed,2273.34,0.0237,36,Полина Попова,0,card
100779,2024-03-01,2,Пионы,completed,3991.28,0.0648,56,Дарья Смирнова,0,cash
100780,2024-03-01,2,Розы,completed,2347.42,0.0303,32,Ирина Соколова,0,card
100781,2024-03-01,2,Сборные букеты,completed,3070.74,0.0785,32,София Иванова,0,card
100782,2024-03-01,1,Сборные букеты,completed,2979.46,0.0223,39,Ирина Козлова,0,card
100783,2024-03-01,2,Хризантемы,pending,2469.46,0.0141,24,Анна Смирнова,0,cash
100784,2024-03-01,1,Тюльпаны,completed,2297.73,0.0151,22,Полина Петрова,0,card
100785,2024-03-01,1,Хризантемы,completed,1991.52,0.0964,34,Дарья Иванова,0,card
100786,2024-03-01,2,Тюльпаны,cancelled,2240.73,0.0152,11,Полина Морозова,1,sbp
100787,2024-03-01,2,Розы,cancelled,2643.73,0.0861,36,София Козлова,0,sbp
100788,2024-03-02,2,Розы,completed,2589.36,0.0596,38,Наталья Попова,1,sbp
100789,2024-03-02,1,Сборные букеты,pending,2758.87,0.0885,14,Анна Кузнецова,1,sbp
100790,2024-03-02,1,Сборные букеты,completed,2963.77,0.1055,35,Алина Лебедева,0,card
100791,2024-03-02,1,Сборные букеты,completed,2832.86,0.0298,30,Наталья Попова,0,card
100792,2024-03-02,1,Тюльпаны,cancelled,1825.93,0.0634,51,Ирина Морозова,0,card
100793,2024-03-02,1,Тюльпаны,completed,2213.47,0.0674,49,Ирина Козлова,0,card
100794,2024-03-02,2,Розы,completed,2720.08,0.1067,41,Полина Морозова,0,card
100795,2024-03-02,2,Розы,pending,2240.92,0.007,46,Ольга Новикова,0,card
100796,2024-03-02,1,Розы,completed,2522.01,0.0219,29,Анна Соколова,1,cash
100797,2024-03-02,1,Сборные букеты,completed,3216.05,0.0287,36,Елена Иванова,0,sbp
100798,2024-03-02,1,Розы,completed,2782.03,0.049,30,Полина Морозова,0,card
100799,2024-03-02,1,Розы,completed,2774.68,0.1269,21,Ольга Смирнова,0,sbp
100800,2024-03-02,1,Композиции,completed,3453.56,0.0798,34,Елена Соколова,0,sbp
100801,2024-03-02,1,Тюльпаны,cancelled,1915.09,0.0374,32,Ирина Козлова,0,cash
100802,2024-03-02,3,Хризантемы,completed,1920.59,0.0652,27,Ирина Смирнова,0,card
100803,2024-03-02,1,Тюльпаны,completed,2176.81,0.0705,32,Наталья Козлова,0,card
100804,2024-03-02,1,Сборные букеты,completed,3080.44,0.0547,34,Алина Соколова,1,card
100805,2024-03-02,1,Пионы,completed,4176.21,0.0808,44,Дарья Морозова,1,cash
100806,2024-03-02,1,Хризантемы,completed,2231.0,0.0387,26,Анна Петрова,0,card
100807,2024-03-02,2,Сборные букеты,pending,3052.91,0.096,16,Полина Смирнова,0,sbp
100808,2024-03-02,1,Пионы,completed,3619.27,0.0148,41,Ольга Козлова,0,card
100809,2024-03-02,1,Розы,completed,2478.8,0.041,43,Анна Новикова,0,card
100810,2024-03-03,2,Розы,completed,2681.79,0.1236,35,Елена Смирнова,0,cash
100811,2024-03-03,1,Розы,completed,2504.54,0.1062,19,Алина Козлова,0,sbp
100812,2024-03-03,1,Розы,completed,2421.86,0.0837,31,Анна Попова,0,card
100813,2024-03-03,1,Сборные букеты,completed,3052.63,0.0784,36,Дарья Новикова,0,card
100814,2024-03-03,1,Сборные букеты,completed,2886.13,0.102,20,Мария Кузнецова,1,cash
100815,2024-03-03,1,Тюльпаны,completed,1962.83,0.114,24,Полина Морозова,0,cash
100816,2024-03-03,2,Тюльпаны,completed,2254.52,0.0509,29,Мария Смирнова,0,card
100817,2024-03-03,2,Тюльпаны,pending,2097.56,0.0309,45,Полина Морозова,0,card
100818,2024-03-03,1,Композиции,completed,3498.7,0.0328,36,Дарья Козлова,0,card
100819,2024-03-03,1,Тюльпаны,completed,2161.1,0.0928,26,Мария Смирнова,1,card
100820,2024-03-03,1,Сборные букеты,completed,2746.33,0.016,31,Ирина Кузнецова,0,card
100821,2024-03-03,1,Сборные букеты,completed,2891.13,0.0793,25,Анна Иванова,1,card
100822,2024-03-03,2,Сборные букеты,completed,3398.31,0.1018,26,Анна Морозова,0,card
100823,2024-03-03,1,Розы,completed,2293.34,0.0321,42,Ольга Петрова,0,cash
100824,2024-03-03,1,Хризантемы,completed,1523.34,0.0242,10,Елена Иванова,0,cash
100825,2024-03-04,1,Тюльпаны,completed,1691.39,0.0765,49,Дарья Соколова,0,sbp
100826,2024-03-04,1,Тюльпаны,cancelled,2107.4,0.0167,59,Дарья Попова,0,sbp
100827,2024-03-04,1,Сборные букеты,cancelled,3003.8,0.0594,35,Елена Лебедева,0,card
100828,2024-03-04,1,Сборные букеты,completed,2971.13,0.0715,23,Елена Попова,0,card
100829,2024-03-04,2,Тюльпаны,completed,2453.12,0.0504,45,Полина Смирнова,0,card
100830,2024-03-04,1,Хризантемы,completed,1400.98,0.0781,36,Ирина Соколова,0,cash
100831,2024-03-04,1,Розы,completed,2636.11,0.1,27,Алина Новикова,1,card
100832,2024-03-04,1,Тюльпаны,completed,2444.52,0.0249,21,Алина Петрова,0,sbp
100833,2024-03-04,1,Сборные букеты,pending,2748.89,0.0829,28,Алина Смирнова,0,cash
100834,2024-03-04,1,Розы,completed,2465.44,0.0371,35,Наталья Новикова,0,sbp
100835,2024-03-04,1,Розы,completed,2383.36,0.0664,44,Дарья Морозова,0,cash
100836,2024-03-04,1,Сборные букеты,completed,2800.24,0.0246,36,Анна Смирнова,0,sbp
100837,2024-03-04,1,Тюльпаны,completed,2029.22,0.0553,38,Ирина Новикова,0,sbp
100838,2024-03-04,1,Тюльпаны,completed,2415.05,0.0367,29,Елена Кузнецова,0,card
100839,2024-03-04,1,Пионы,cancelled,4297.23,0.0657,43,Елена Козлова,0,cash
100840,2024-03-04,3,Тюльпаны,completed,2197.09,0.0456,27,Елена Соколова,1,sbp
100841,2024-03-04,1,Хризантемы,completed,2408.11,0.0556,55,Полина Попова,0,sbp
100842,2024-03-04,1,Сборные букеты,completed,3004.83,0.0814,25,Полина Иванова,0,sbp
100843,2024-03-04,1,Розы,pending,2934.81,0.104,38,Елена Кузнецова,0,cash
100844,2024-03-04,1,Сборные букеты,completed,2976.47,0.0801,59,София Лебедева,0,cash
100845,2024-03-04,1,Розы,completed,2577.83,0.0525,46,Ирина Козлова,0,card
100846,2024-03-04,1,Пионы,completed,3973.4,0.0462,42,Дарья Смирнова,0,card
100847,2024-03-04,1,Розы,completed,3248.35,0.011,37,Полина Петрова,0,card
100848,2024-03-04,2,Композиции,pending,3717.28,0.0366,32,Ирина Козлова,0,card
100849,2024-03-04,2,Сборные букеты,completed,2926.4,0.1001,29,Ирина Смирнова,0,card
100850,2024-03-04,1,Тюльпаны,completed,2314.18,0.1066,26,Ирина Смирнова,0,card
100851,2024-03-04,1,Розы,completed,2469.4,0.0811,15,Ирина Попова,0,card
100852,2024-03-04,2,Тюльпаны,completed,2078.25,0.0159,39,Наталья Лебедева,0,card
100853,2024-03-04,2,Розы,completed,2833.89,0.0195,13,Мария Кузнецова,0,sbp
100854,2024-03-04,3,Сборные букеты,completed,3173.84,0.0324,37,Мария Попова,1,sbp
100855,2024-03-04,1,Композиции,completed,3506.29,0.1621,29,Ольга Морозова,0,cash
100856,2024-03-04,1,Розы,completed,2552.08,0.0131,22,Ольга Новикова,0,card
100857,2024-03-04,2,Хризантемы,pending,2148.05,0.0823,48,Ирина Попова,1,sbp
100858,2024-03-04,2,Розы,pending,2727.49,0.0475,14,Наталья Кузнецова,0,card
100859,2024-03-04,1,Тюльпаны,completed,1674.87,0.0492,25,София Кузнецова,0,card
100860,2024-03-05,1,Розы,pending,2695.65,0.0664,26,Елена Соколова,0,cash
100861,2024-03-05,1,Сборные букеты,completed,2780.96,0.018,35,Елена Кузнецова,0,cash
100862,2024-03-05,1,Розы,completed,2231.69,0.0288,26,Мария Соколова,0,sbp
100863,2024-03-05,2,Розы,completed,2621.15,0.0629,49,Анна Соколова,0,card
100864,2024-03-05,1,Розы,completed,2567.48,0.0499,17,Елена Петрова,0,sbp
100865,2024-03-05,1,Розы,completed,2396.43,0.0869,82,Дарья Соколова,1,card
100866,2024-03-05,1,Тюльпаны,completed,2283.83,0.0391,20,Полина Соколова,0,card
100867,2024-03-05,1,Розы,completed,2253.72,0.1433,68,Алина Морозова,1,card
100868,2024-03-05,1,Розы,completed,2459.47,0.0475,46,Наталья Попова,0,card
100869,2024-03-05,2,Композиции,completed,3401.33,0.0727,30,Елена Попова,0,card
100870,2024-03-05,3,Розы,completed,2708.75,0.0224,32,Алина Петрова,0,cash
100871,2024-03-05,3,Композиции,completed,3676.35,0.0324,24,Дарья Петрова,1,card
100872,2024-03-05,1,Композиции,completed,3223.26,0.0849,37,Наталья Лебедева,1,sbp
100873,2024-03-05,1,Тюльпаны,completed,2260.34,0.0487,24,Елена Попова,0,card
100874,2024-03-05,3,Хризантемы,completed,2172.86,0.0583,38,Мария Соколова,1,card
100875,2024-03-05,2,Сборные букеты,completed,2665.77,0.1737,33,Наталья Смирнова,0,card
100876,2024-03-05,1,Композиции,completed,3014.11,0.0582,21,Алина Петрова,0,sbp
100877,2024-03-05,1,Сборные букеты,completed,2994.29,0.0417,38,Дарья Морозова,0,sbp
100878,2024-03-05,1,Сборные букеты,completed,2948.39,0.106,37,София Лебедева,0,cash
100879,2024-03-05,1,Хризантемы,completed,1966.25,0.0661,24,Мария Соколова,0,cash
100880,2024-03-05,1,Сборные букеты,completed,2990.84,0.0822,28,Мария Попова,0,card
100881,2024-03-05,1,Розы,cancelled,2598.62,0.041,39,Ольга Иванова,0,cash
100882,2024-03-05,1,Розы,completed,2757.48,0.038,46,Алина Морозова,0,sbp
100883,2024-03-05,2,Тюльпаны,completed,1941.56,0.0166,29,Наталья Лебедева,0,card
100884,2024-03-06,1,Розы,completed,2291.17,0.0335,44,София Соколова,0,cash
100885,2024-03-06,1,Розы,completed,2308.47,0.0696,47,София Морозова,0,cash
100886,2024-03-06,3,Композиции,pending,3678.56,0.1049,45,Дарья Смирнова,0,card
100887,2024-03-06,1,Сборные букеты,completed,3270.89,0.1089,38,Алина Смирнова,0,card
100888,2024-03-06,2,Сборные букеты,completed,2987.11,0.0039,20,Полина Козлова,0,card
100889,2024-03-06,1,Пионы,completed,3342.63,0.0126,44,Ольга Новикова,0,sbp
100890,2024-03-06,1,Розы,pending,2174.12,0.0113,31,Елена Попова,0,card
100891,2024-03-06,1,Хризантемы,completed,1805.73,0.0838,39,Алина Петрова,1,card
100892,2024-03-06,1,Композиции,completed,3322.3,0.0698,25,Мария Новикова,1,cash
100893,2024-03-06,1,Розы,completed,2459.15,0.0495,26,Дарья Петрова,0,card
100894,2024-03-06,2,Розы,completed,2642.49,0.0338,23,Наталья Попова,0,cash
100895,2024-03-06,1,Композиции,completed,3376.42,0.0482,17,Алина Попова,0,cash
100896,2024-03-06,1,Пионы,completed,4123.85,0.0385,26,Дарья Смирнова,1,card
100897,2024-03-06,1,Розы,completed,2400.28,0.0177,21,София Морозова,0,card
100898,2024-03-06,2,Композиции,pending,3340.29,0.1484,38,Ольга Попова,0,cash
100899,2024-03-06,1,Сборные букеты,completed,3102.35,0.0497,20,Елена Лебедева,1,card
100900,2024-03-06,1,Розы,completed,2211.16,0.0229,25,София Петрова,1,cash
100901,2024-03-06,2,Тюльпаны,completed,2271.73,0.0401,31,Наталья Новикова,0,card
100902,2024-03-06,1,Розы,completed,2571.56,0.0767,55,Полина Кузнецова,0,sbp
100903,2024-03-06,1,Тюльпаны,completed,2068.56,0.0771,25,Ольга Петрова,0,cash
100904,2024-03-06,1,Сборные букеты,completed,3346.42,0.0253,16,Мария Соколова,0,card
100905,2024-03-07,2,Розы,completed,2497.11,0.0384,15,Наталья Соколова,0,cash
100906,2024-03-07,1,Розы,completed,3002.27,0.1167,23,Анна Лебедева,0,card
100907,2024-03-07,2,Розы,completed,2584.41,0.0579,23,Мария Козлова,0,card
100908,2024-03-07,1,Тюльпаны,completed,1820.06,0.071,61,София Кузнецова,0,card
100909,2024-03-07,1,Композиции,completed,3460.38,0.034,45,Полина Кузнецова,0,cash
100910,2024-03-07,1,Тюльпаны,completed,1864.23,0.0135,29,Анна Петрова,0,card
100911,2024-03-07,3,Сборные букеты,completed,3001.61,0.0479,51,Елена Морозова,0,cash
100912,2024-03-07,2,Хризантемы,completed,2161.35,0.0628,24,Наталья Кузнецова,1,card
100913,2024-03-07,1,Тюльпаны,completed,2223.23,0.0694,28,Анна Морозова,0,card
100914,2024-03-07,2,Сборные букеты,completed,2945.12,0.0421,25,Елена Соколова,0,card
100915,2024-03-07,2,Тюльпаны,completed,2403.23,0.0059,43,Анна Морозова,0,card
100916,2024-03-07,2,Композиции,completed,3784.65,0.0614,30,Дарья Соколова,1,card
100917,2024-03-07,1,Пионы,completed,4208.99,0.0804,51,Ольга Морозова,0,card
100918,2024-03-07,1,Пионы,completed,4009.47,0.019,38,Дарья Новикова,1,card
100919,2024-03-07,1,Сборные букеты,completed,3296.95,0.055,44,Анна Иванова,0,sbp
100920,2024-03-07,1,Розы,completed,2135.22,0.1407,11,Мария Иванова,1,cash
100921,2024-03-07,1,Розы,completed,2479.06,0.118,13,Мария Петрова,0,card
100922,2024-03-07,1,Розы,completed,2358.26,0.1301,13,Анна Соколова,0,sbp
100923,2024-03-07,2,Тюльпаны,completed,2212.23,0.0657,26,Анна Петрова,0,card
100924,2024-03-07,1,Хризантемы,completed,1863.28,0.0594,15,Елена Петрова,0,cash
100925,2024-03-07,1,Композиции,pending,3408.45,0.1667,48,Полина Смирнова,0,card
100926,2024-03-07,1,Сборные букеты,completed,3411.08,0.1144,31,София Новикова,0,sbp
100927,2024-03-07,1,Розы,completed,2511.66,0.0524,40,Дарья Кузнецова,0,card
100928,2024-03-07,2,Композиции,completed,3621.03,0.0356,25,Мария Лебедева,0,card
100929,2024-03-07,1,Сборные букеты,completed,2945.9,0.0165,43,Полина Кузнецова,0,card
100930,2024-03-07,1,Тюльпаны,completed,2117.66,0.0736,9,Наталья Смирнова,0,card
100931,2024-03-07,2,Сборные букеты,completed,3083.32,0.0467,30,София Петрова,0,card
100932,2024-03-07,2,Розы,completed,2732.63,0.0633,37,Дарья Соколова,0,cash
100933,2024-03-07,3,Сборные букеты,completed,3423.37,0.1083,36,Ирина Соколова,1,cash
100934,2024-03-07,1,Розы,completed,2911.43,0.0274,29,Елена Новикова,1,card
100935,2024-03-07,3,Пионы,completed,4131.12,0.0479,8,Полина Новикова,0,card
100936,2024-03-07,1,Тюльпаны,completed,2230.7,0.0076,45,Мария Петрова,0,card
100937,2024-03-07,2,Розы,completed,2380.81,0.0645,26,Ольга Соколова,0,card
100938,2024-03-07,1,Тюльпаны,completed,2081.67,0.0613,29,Анна Кузнецова,1,card
100939,2024-03-07,1,Розы,completed,2755.86,0.0606,60,Ольга Лебедева,0,card
100940,2024-03-07,1,Сборные букеты,completed,3187.51,0.127,34,Полина Попова,0,sbp
100941,2024-03-07,1,Розы,completed,2595.55,0.0327,27,Дарья Кузнецова,0,card
100942,2024-03-07,2,Сборные букеты,completed,3277.01,0.0897,24,Полина Смирнова,0,cash
